,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grain article579.txt,43.37173414132657,-6.315198772459736,8.01909738369501,4.260388599314916,-10.220527779367456,1.20975860023967,-3.392162320909326,1.2215159409626846,-1.0857436448342324,3.7863291540240462,3.742484368482798,4.181376078413232,-2.0412082973321857,-1.0292796795036805,-1.7791710955557507,-0.4603551181883618,-1.4639896230220149,1.3709582818058563,1.6497360629851479,4.926894693524133
grain article545.txt,18.756411211999445,-2.4015394298601955,2.6808127460771627,-2.233760792475726,2.5323118029796663,1.7659543137217029,-3.1919309189208565,-0.7172731740321905,2.3221038296591274,2.1643456039992404,-0.6784173657947099,-1.0351651306244218,0.4755904657908753,0.11825131326206714,0.20682777279148587,1.026106606962426,0.5656681776713337,0.2853751008184501,-2.187295120230507,-0.7462372574698609
grain article223.txt,12.151926237704117,2.3310094624882973,1.3226475645684346,-1.2522537030733907,0.39653660716189065,2.632061047418187,4.269688735359141,-0.10917624211305754,0.8120971985185834,-1.424241766571073,-0.7996480304425618,1.6458670515771656,-0.08886892652014278,-1.557070703411023,-0.5749837695515776,-1.1718749884940185,-1.0270002163617828,-1.1600432268509202,-1.215577313574936,-0.4657531231492183
grain article237.txt,0.09596805097762295,1.300870653414057,0.14219235309604705,1.1172333078558316,0.16360918074082156,0.7465619774580969,-0.4588084862195692,-0.2152646405090856,0.07942667983725617,-0.21633214206881848,-0.2654359678252973,-0.07832032274586337,-0.02494693161567404,-0.12051974346381482,0.12703831197465612,-0.07823069408906971,-0.05309274617538725,-0.08086890015542794,-0.06780612132751768,0.01635533319279092
grain article551.txt,12.587581281661961,-0.14430292835951636,-0.959359414079778,1.0295424158850517,-3.498559494222976,-0.019920283991699535,0.34263819108196625,2.610784601903769,3.081951039290332,0.8375720939026424,0.20186133230630013,3.2960903420270085,-1.4760485427853745,1.2258951658225696,-1.1063272334917273,0.642242182256318,-0.9845283239689618,1.6336250653832878,-0.12615682616716925,0.258552452976268
grain article009.txt,10.204939609527973,-1.1633342503040618,1.0611697482617062,-1.2218081204422806,1.8404367769138745,0.9457299657503954,-0.8144633000222304,-0.367302024183227,0.6144233962659796,-0.18733135705015314,-0.9099466021084284,0.9008829039608521,0.6933405173190401,0.3661638154555489,-1.7263984358024116,-1.356044959042357,-0.4875830131434584,-0.8449317649142959,-0.16137752005214437,0.11768907054092623
grain article021.txt,1.5794340238171796,0.8520079662654102,0.13607575210547096,0.18335306869731,-0.5290125090613793,0.5282045930125708,-0.538443978540116,0.5637672677482282,-0.27094864554291215,-0.48975620766170685,0.2516087695140092,-0.25698201654682823,-0.09205576907590225,-0.08700941599534395,0.2034830050963955,0.03453495406282193,-0.030582098449344893,-0.0972314495522244,-0.015115261328195392,-0.17035277100957336
grain article035.txt,1.1236219103789151,4.2329340244127085,0.61758229825581,-0.38671118062526844,0.8698096920518947,0.8085355964004097,3.945608399330772,-1.239512451548275,-0.10533566128584274,1.704461402725505,-0.2937533769734182,-1.7984258869792378,0.6345621090900946,0.015439740166004261,-0.2986483237219207,0.3022558694170192,0.2692239379665016,0.6946525476007408,0.9235187855990453,-0.44701671281634914
grain article196.txt,0.5970755247948719,0.02887292980542612,-0.04698686099862785,0.21809843054031497,2.765639119635933,0.3260921769523785,1.4400342105692538,0.5078149787547944,-0.05364672376235959,-1.1377299766477924,0.9026460519324849,1.2028407617924013,-0.43291257948982986,-1.4253425263505102,0.5728827862820628,1.2799561102445254,0.5556696054524273,0.8840254948609846,1.5519127644841169,-0.5253453351004829
grain article182.txt,9.487825447889426,0.4443371022549843,1.2882080703418786,-0.06424950550662248,-1.4489564254464729,-3.189705870278862,-1.1396043908018865,1.9195039829362455,1.4990853864232496,-2.3802002127720403,-1.2767392531604163,0.5118895001077582,0.07118739636352985,-0.8750454409564671,1.0121707702595801,0.8114721858153843,1.262797524651471,1.1344820574594723,0.3363462295969386,-0.8252613282630402
grain article169.txt,10.07583932435196,-0.39984543695533203,0.8252138967540854,-2.4269446840057944,-0.25804591338766747,0.4489050760854974,-3.0305450584452784,1.2759496603532001,0.832379379532191,-0.8897872049737887,-0.002122308424423373,-2.7363711847457752,0.6338170121504403,-0.48721697385160195,1.4845937939457448,0.4540866147505823,0.08324346766642218,-0.33038788965024574,0.9174203756906871,1.9008994180892007
grain article155.txt,9.109912866257622,-1.8618268470924912,-1.8784889445023307,1.0505268919308937,5.694142108418746,3.3127853726407612,6.427308499501784,1.130687624244404,1.2080157071661828,-1.365601085958001,0.4033480344114716,0.0683900683108238,2.3310784035365693,0.22607653826273155,0.05928932699038348,-1.8249711784802158,-0.2761266953586648,-0.5706952450907862,0.39862951388642076,-0.5206114130971004
grain article141.txt,20.330717177019704,6.52456962322463,2.7044880957277564,-5.073807051947814,3.461910762114087,-1.6754693066965183,8.315879045987652,-1.1575774195872384,2.5260699165829843,7.182218463675233,-2.4284459432556944,2.0856011047679206,-2.5554411380611906,3.715131942156754,0.5126439133811901,1.4464533860696027,-3.102242605466799,-1.4635022390793673,0.044407854317336244,0.14647358118973464
grain article394.txt,10.498893004425355,0.6512371316588283,2.8365365531021376,-1.3062207601157958,0.7942106784439928,0.5300475374064506,3.401483145195666,-1.114085079754084,-1.1659626298636632,0.0058261819289526905,-1.735627836662596,0.0029194159817889573,-1.0984336370167278,1.102337086132054,-1.7897752283742658,1.3526893861899953,-1.0033827963158817,0.2266229255471533,-0.330061909872897,1.4518060596159759
grain article380.txt,0.9835023360321508,0.4308051439909516,-0.6931984759554849,0.587687956286931,0.19694874831560077,0.10437173311585929,2.2812423364331536,1.5473412458101965,0.6952767033995155,-1.0588355577658912,0.5042800676657367,0.13764595002599508,-0.046197374686107635,0.29249296876517383,0.0748241699287838,0.15378724075841152,0.12233919756329584,0.052059371740575525,0.1784342411223267,-0.27848795965316525
grain article419.txt,21.306762157230327,-3.1840552265338378,-4.817915224657393,1.017262239187257,4.768360942484816,4.409152923624819,6.36024665184077,3.858652643171937,3.021290069349722,0.4890649664180911,-4.155379585243479,0.6202359544605092,1.190747139858066,-1.438264813205943,0.20169626769575588,-0.2188936544824843,-0.3900233755794909,0.5865087519813871,-2.0472963956992483,-2.164984451475833
grain article431.txt,9.629263556567906,0.740416211982164,2.3487391808779545,-1.0192752960301925,3.1787511048656043,-0.18398229375466704,0.6526617659699804,-0.013416546316652778,-1.6016207411590706,0.03990292641648557,1.54027939121675,-0.5786808120089182,1.4683843459815353,1.5578669456553462,-2.1103401596301032,0.3985360289455844,-1.324059260470547,1.096081636846301,1.7854893588749305,0.5807606681278644
grain article357.txt,0.4553231132300759,-0.24233672159527975,-0.4948973611251834,0.5740443284751591,1.1477817361691285,0.7084256547178474,2.0152466589536586,0.6870893753853647,0.23704346278214655,-0.43008140193671296,0.2966735236276025,-0.39870108027072065,0.1731588271334662,-0.0006878599362593625,0.1864893351168068,-0.011296639723783117,0.009870524536521666,0.003604708042743601,0.12688519964338266,-0.13930649824553276
grain article343.txt,3.489581283750053,-0.1396494436414287,-0.3085356150182243,-0.5849669813077503,1.1219829841206166,0.5869573413181296,-1.257219845889222,0.6200305632253146,-2.2863687467307603,0.014788175286507006,-0.25518006315583375,0.09062246451390747,0.3951469768003278,1.322832607100993,-1.9839325838852537,-0.45064001948933163,1.0785196169572024,-1.2018364083729016,-0.1310392186165462,0.24591204505909933
grain article425.txt,20.531695279718093,-2.6392521699709897,-0.057686264577557246,-0.5291614129679845,-0.4178322122839735,1.3648140989980515,-1.1910799935599632,0.30281069251233356,-0.658163538850668,0.7246981434594887,-3.295570684007715,1.154106719332656,0.36935912869638615,1.5365880738567816,2.3109240763442584,2.101309389282953,0.350931684151584,-1.921295871663067,0.11215642359056727,0.8107794199549583
grain article342.txt,2.6059082017800135,-0.4705030021861284,0.9913145730736023,0.3826899465534955,1.4024961610615039,-0.8465135825685313,0.34581523198867337,-0.5698334787357958,0.19705294918390331,-0.15296927941926633,-0.569594873947443,0.4154528469718575,0.37087390505167445,1.211199661929318,0.7480374573597454,-0.6576584891151598,0.5795777338272587,-0.8697635623506391,-0.22404952655771176,0.09599029486058766
grain article424.txt,37.82130621854078,0.220750839707489,-11.780726076078752,-3.333951008183073,1.1380069295012643,1.1079950909330727,-8.161194514979679,9.209527782191097,3.231475431223886,12.537117031859363,-4.135667515860213,5.3589474868693125,-0.21904020026574592,-0.699688493305941,1.3497816398697828,-1.1591153916820627,2.6881865832553644,-1.5234160315930958,-1.1609068261338271,-2.1260115165616633
grain article430.txt,9.702608156962839,7.81400212989738,5.109044115937756,-2.7181304287125436,1.057849464697893,-1.174218293727794,2.4144076621437343,-2.781996639393226,0.4000057266113345,1.7246924721036105,-1.9709706368704214,-0.14269308119035504,-1.617285618301348,0.12757223758733655,0.8153642144045432,-0.5547174804908381,-0.3826985731466207,1.248022516806155,-0.4851508859249689,0.2991690009812695
grain article356.txt,9.806902323306518,2.6572334265505564,1.2705238116708955,-0.07747867611408184,1.9007701391390046,0.20807470853265642,3.234041793249393,0.6226782529724854,-0.2281462142946849,-1.3518552556888201,-0.3418031166794126,3.1223126689266363,-0.5656796103421434,-1.0062075896417695,2.7358156062429266,-0.5873174506642506,0.5132137657220797,0.0847195767154326,-1.0255429666038827,0.10594298619930059
grain article418.txt,7.770900793926793,-0.9976007533588592,2.704995660626775,0.774331167248035,5.6038704745475165,-3.845196795340841,-1.2582679286002303,-1.424625722784101,2.435213594333524,0.49392307749551667,-1.8203917845802304,1.9501610760113794,0.3850267804252782,1.1552519041259053,0.5354842968522825,-0.8864515403232024,1.4179341183840832,-0.9157984248993516,0.13243705676005188,-0.24410209456965262
grain article381.txt,20.388258461281946,3.3853792671103182,1.4335145449193993,-0.04199318550942221,-1.8802699536212,-0.2864757722624078,-4.117115481045894,0.5733962275582845,2.8523769961652277,-3.262784779246674,0.8157525193649653,0.9571439356817545,4.747454770372007,2.1215369760016256,-0.9111223104307743,-0.10956519243603284,-0.15337499147914246,1.4746542308893602,-0.4372602202112701,-1.3218404795167125
grain article395.txt,32.858091670706706,-1.032901887570382,4.4766278025435176,2.127327873990261,3.7482237580718905,1.3021420225927889,9.752969347255545,1.8913140594599525,-1.6864558912170187,1.4003564375136537,0.5063045374358212,0.1565490577660997,1.5442237678952946,-3.2465282972469596,0.6572499381004205,-1.584526125433269,-1.2819014200413523,-3.699483658363603,-0.3044864642600046,1.5292198609673149
grain article140.txt,0.9835023360321508,0.43080514399095093,-0.6931984759554847,0.5876879562869295,0.19694874831560272,0.10437173311585934,2.28124233643315,1.5473412458101958,0.6952767033995173,-1.058835557765894,0.5042800676657361,0.13764595002599522,-0.04619737468610839,0.2924929687651761,0.07482416992878131,0.1537872407584118,0.12233919756329208,0.05205937174059105,0.17843424112233972,-0.2784879596531724
grain article154.txt,60.728242083283774,-2.0379843086712666,-2.410858899362113,-3.3680138086737283,-7.436991354245356,2.666671569466313,-4.525466158078968,6.8251938430433015,-4.045000092221115,-1.7176707667379094,0.055652502406847,3.7086145230221805,-0.6043171386230095,1.644281124512807,-0.6936280397598158,-0.4409371201495189,-5.013066270883097,-0.5016290884428803,4.744350781474843,5.441122629968827
grain article168.txt,14.92867632681985,5.490703902967015,8.256589230028046,-4.058065098022859,8.457616456185903,-0.8428130901972872,-2.518377594538464,3.5606356394072787,-6.579387359952149,-0.7588287272515315,2.774544565657873,0.9225709956978294,-7.171000486346458,-2.032920335239447,1.6169511913620498,0.1790330108774283,-3.112911558059117,2.585309648487809,-1.8188751961686478,-2.1317191767519725
grain article183.txt,105.54590968352126,-8.133470454485145,-1.1747708254130111,-1.6372291696072845,7.081066768201567,2.6328940427395184,-10.410272610147205,17.068371641497595,4.397375851568642,6.766519191379047,1.7648871426129555,-7.456118720268656,4.032294484679124,-1.0178216389284434,-3.0209197115310835,4.879326343143439,0.8697602232671993,-1.6817060190181972,-3.5190901464605635,1.8561746345349488
grain article197.txt,0.6679517305772738,0.1644777555057786,0.17696838906464907,0.040125481572893515,3.5745678113693393,0.13492543806964621,1.1524279863770486,0.41817778043950665,-0.19899181703462215,-1.491554264003366,1.20563231608494,2.0036116828239874,-0.7359482828014813,-2.137669859557631,0.7660795118647025,1.9255824852286785,0.8285691459103891,1.3242358882701066,2.264426546904495,-0.7183647535279611
grain article034.txt,0.9235040392050006,2.1751777138662196,0.7899955754780276,-1.1404843026133453,-0.15529937596434087,-1.1780077035582426,1.2329730987561907,0.2429604382660374,-0.13924104417527897,0.31379028822589583,0.3013047341084372,1.01220764380222,-0.6364951513831519,1.592115395932519,0.933029340938932,-0.15191037182671568,0.10587295918505779,-0.3664175675830606,-0.41738371594077817,-0.24785410688797668
grain article020.txt,2.5089756754053565,0.4025209052603455,0.6406206200987907,0.13293257768034994,2.6096715890612954,-0.7196026556673835,1.8589797147706812,1.620107101159024,-0.4284740046796288,-1.0081288055016326,-0.404575713215196,0.04570713781904153,-0.8266893364249348,0.8840610021216054,-0.8663113042573717,-0.6709116963774391,-0.5572188073944272,-0.4690582520361836,-0.7044809242982082,-0.147448990961414
grain article008.txt,7.478454667978997,0.5538073715868714,0.937855749846469,-1.0707259515768097,4.987159746518553,-1.389095505409303,-3.146658172486593,0.04207523280936572,1.2257284535475779,0.14717469672644315,-2.030315737682285,0.6971503067054813,-0.5429248532673218,-0.48927698767886224,-1.0633780199450416,-0.6935360989642455,0.6412846286423425,0.5610393922801947,0.791529326200198,-0.5610760147820262
grain article236.txt,8.996266774728898,-2.734478502874623,3.05159740551037,1.214466163900324,-0.02485158101762799,0.5852847459830304,0.2379409348813339,-1.6157783566524706,-0.5406154012328073,-0.3159996328746896,-0.5827184367605444,-0.4230352088313968,0.4677829932583575,0.3415433627936664,0.5522690826252508,-0.607620701216181,0.2590180912076049,-0.15172726494129202,0.9938601075912435,1.2671397945565914
grain article550.txt,10.897196524817058,1.1150749233826167,1.5100842969765658,1.1527018310496429,-0.43607357221331294,-3.259715133194506,0.7546678094569511,0.9700544796268443,-0.5833147130311491,4.545113414238013,-0.3906519567711292,-0.48141129557117557,0.0028881056587603616,-0.5382233510047985,-0.5037840680572779,-0.03401539175837944,-0.20804626335144225,0.4494681181729015,0.949783918603019,0.9746885894550597
grain article544.txt,0.9835023360321495,0.43080514399095127,-0.6931984759554848,0.5876879562869309,0.19694874831560114,0.104371733115859,2.281242336433153,1.5473412458101956,0.6952767033995159,-1.058835557765892,0.5042800676657369,0.1376459500259947,-0.046197374686108496,0.2924929687651761,0.07482416992878067,0.15378724075841205,0.12233919756329165,0.05205937174059125,0.17843424112233944,-0.27848795965317225
